player_id,player_display_name,position,position_group,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,target_share,air_yards_share,wopr,pacr,racr
00-0034054,River Cracraft,WR,WR,2022,6,REG,2022_06_MIN_MIA,MIA,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,3,0,0,-0.549719912465662,0.0222222222222222,0.00731707317073171,0.0384552845528455,,0
00-0034104,Cam Sims,WR,WR,2022,6,REG,2022_06_WAS_CHI,WAS,CHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,6,0,12,0,0,-0.448575160233304,0.0909090909090909,0.0875912408759124,0.197677504976775,,0.5
00-0034109,Phillip Lindsay,RB,RB,2022,6,REG,2022_06_JAX_IND,IND,JAX,0,0,0,0,0,0,0,0,,,3,7,0,0,0.189826943955384,3,3,5,0,0,5,0,-1.53174007916823,0.0535714285714286,0,0.0803571428571429,,0
00-0034115,Jeff Wilson,RB,RB,2022,6,REG,2022_06_SF_ATL,SF,ATL,0,0,0,0,0,0,0,0,,,7,25,0,2,-7.68663841614034,0,1,0,0,8,0,0,-1.63406392931938,0.024390243902439,0.0258899676375405,0.0547083431999369,,0
00-0034159,Will Dissly,TE,TE,2022,6,REG,2022_06_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,12,0,3,9,1,1.1014333574567,0.0333333333333333,0.0140845070422535,0.0598591549295775,,4
00-0034208,Mike Boone,RB,RB,2022,6,REG,2022_06_DEN_LAC,DEN,LAC,0,0,0,0,0,0,0,0,,,1,1,0,0,-0.435133354738355,1,4,3,0,-5,8,0,-4.43676250695717,0.16,-0.0187265917602996,0.22689138576779,,-0.6
00-0034270,Tyler Conklin,TE,TE,2022,6,REG,2022_06_NYJ_GB,NYJ,GB,0,0,0,0,0,0,0,0,,,1,1,0,1,0.732788178866031,1,2,16,0,14,8,1,0.746509538730606,0.117647058823529,0.126126126126126,0.264758876523582,,1.14285714285714
00-0034272,Marquez Valdes-Scantling,WR,WR,2022,6,REG,2022_06_BUF_KC,KC,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,3,0,0,21,0,0,-5.73391256574541,0.0857142857142857,0.0995260663507109,0.198239675016926,,0
00-0034279,Equanimeous St. Brown,WR,WR,2022,6,REG,2022_06_WAS_CHI,CHI,WAS,0,0,0,0,0,0,0,0,,,1,1,0,0,-0.542842139722779,0,0,0,0,0,0,0,,0,0,0,,
00-0034286,Richie James,WR,WR,2022,6,REG,2022_06_BAL_NYG,NYG,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,18,0,8,10,0,0.751733021810651,0.08,0.0446927374301676,0.151284916201117,,2.25
00-0034317,Keith Kirkwood,WR,WR,2022,6,REG,2022_06_CIN_NO,NO,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,14,0,12,2,1,1.78682550205849,0.032258064516129,0.0410958904109589,0.0771542200618648,,1.16666666666667
00-0034348,Courtland Sutton,WR,WR,2022,6,REG,2022_06_DEN_LAC,DEN,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,14,0,14,6,1,0.991647557821125,0.12,0.052434456928839,0.216704119850187,,1
00-0034351,Dallas Goedert,TE,TE,2022,6,REG,2022_06_DAL_PHI,PHI,DAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,6,22,0,46,12,2,1.49531220446806,0.272727272727273,0.345864661654135,0.651196172248804,,0.478260869565217
00-0034365,Ian Thomas,TE,TE,2022,6,REG,2022_06_CAR_LA,CAR,LA,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,22,0,-6,28,1,1.04933742224239,0.0952380952380952,-0.315789473684211,-0.0781954887218045,,0
00-0034366,Keke Coutee,WR,WR,2022,6,REG,2022_06_JAX_IND,IND,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034386,Justin Watson,WR,WR,2022,6,REG,2022_06_BUF_KC,KC,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,22,0,0,-0.481173213222064,0.0285714285714286,0.104265402843602,0.115842924847664,,0
00-0034407,Ray-Ray McCloud,WR,WR,2022,6,REG,2022_06_SF_ATL,SF,ATL,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,44,0,0,-0.782852369360626,0.024390243902439,0.142394822006473,0.136261741258189,,0
00-0034411,Russell Gage,WR,WR,2022,6,REG,2022_06_TB_PIT,TB,PIT,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,4,20,0,40,2,1,0.64453295734711,0.108108108108108,0.132450331125828,0.254877393950242,,0.5
00-0034414,Boston Scott,RB,RB,2022,6,REG,2022_06_DAL_PHI,PHI,DAL,0,0,0,0,0,0,0,0,,,6,16,0,1,-0.00512714526848868,0,0,0,0,0,0,0,,0,0,0,,
00-0034419,Braxton Berrios,WR,WR,2022,6,REG,2022_06_NYJ_GB,NYJ,GB,0,0,0,0,0,0,0,0,,,1,20,1,1,2.46468592068413,1,1,6,0,6,0,0,0.256225856661331,0.0588235294117647,0.0540540540540541,0.126073131955485,,1
00-0034487,Trent Sherfield,WR,WR,2022,6,REG,2022_06_MIN_MIA,MIA,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,4,6,0,25,0,0,-6.03610419493634,0.0888888888888889,0.0609756097560976,0.176016260162602,,0.24
00-0034521,Allen Lazard,WR,WR,2022,6,REG,2022_06_NYJ_GB,GB,NYJ,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,9,76,1,162,9,3,0.579967129952427,0.204545454545455,0.437837837837838,0.613304668304668,,0.469135802469136
00-0034646,Brandon Powell,WR,WR,2022,6,REG,2022_06_CAR_LA,LA,CAR,0,0,0,0,0,0,0,0,,,3,13,0,0,-0.106824594608042,4,5,27,0,22,25,1,2.21602346771397,0.161290322580645,0.150684931506849,0.347414935925762,,1.22727272727273
00-0034681,Chase Edmonds,RB,RB,2022,6,REG,2022_06_MIN_MIA,MIA,MIN,0,0,0,0,0,0,0,0,,,2,3,0,0,-0.910602595191449,2,2,28,0,8,20,0,1.12881678761914,0.0444444444444444,0.0195121951219512,0.0803252032520325,,3.5
00-0034753,Mark Andrews,TE,TE,2022,6,REG,2022_06_BAL_NYG,BAL,NYG,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,11,106,1,152,17,7,7.95293421411349,0.34375,0.490322580645161,0.858850806451613,,0.697368421052632
00-0034764,Michael Gallup,WR,WR,2022,6,REG,2022_06_DAL_PHI,DAL,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,7,18,0,98,0,0,-6.4104754771358,0.189189189189189,0.311111111111111,0.501561561561562,,0.183673469387755
00-0034765,Tre'Quan Smith,WR,WR,2022,6,REG,2022_06_CIN_NO,NO,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,43,1,35,8,3,5.19876524544088,0.0967741935483871,0.11986301369863,0.229065399911622,,1.22857142857143
00-0034775,Christian Kirk,WR,WR,2022,6,REG,2022_06_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,,,1,4,0,0,0.212398032774217,4,5,24,1,20,9,1,-0.387645553273615,0.227272727272727,0.229885057471264,0.501828631138976,,1.2
00-0034791,Nick Chubb,RB,RB,2022,6,REG,2022_06_NE_CLE,CLE,NE,0,0,0,0,0,0,0,0,,,12,56,0,2,-1.37590840039775,1,2,14,0,-6,14,1,0.0620545803103596,0.0476190476190476,-0.0113851992409867,0.0634589319598807,,-2.33333333333333
00-0034796,Lamar Jackson,QB,QB,2022,6,REG,2022_06_BAL_NYG,BAL,NYG,17,32,210,1,1,310,69,13,-1.5918914329522,-7.81087115887673,7,77,0,4,5.25569085584721,0,0,0,0,0,0,0,,0,0,0,0.67741935483871,
00-0034827,DJ Moore,WR,WR,2022,6,REG,2022_06_CAR_LA,CAR,LA,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,7,7,0,35,5,0,-5.58384716155706,0.333333333333333,1.84210526315789,1.78947368421053,,0.2
00-0034829,Mike Gesicki,TE,TE,2022,6,REG,2022_06_MIN_MIA,MIA,MIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,7,69,2,76,22,6,7.38133457386005,0.155555555555556,0.185365853658537,0.363089430894309,,0.907894736842105
00-0034830,Hayden Hurst,TE,TE,2022,6,REG,2022_06_CIN_NO,CIN,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,21,0,14,7,0,1.3203424285166,0.0833333333333333,0.0614035087719298,0.167982456140351,,1.5
00-0034844,Saquon Barkley,RB,RB,2022,6,REG,2022_06_BAL_NYG,NYG,BAL,0,0,0,0,0,0,0,0,,,22,83,1,4,-0.350242694054032,3,3,12,0,9,3,0,1.33281059016008,0.12,0.0502793296089386,0.215195530726257,,1.33333333333333
00-0034845,Sony Michel,RB,RB,2022,6,REG,2022_06_DEN_LAC,LAC,DEN,0,0,0,0,0,0,0,0,,,8,28,0,3,1.76039028767264,3,3,14,0,5,9,0,-1.31821480684448,0.0545454545454545,0.0148367952522255,0.0922039384947397,,2.8
00-0034854,KhaDarel Hodge,WR,WR,2022,6,REG,2022_06_SF_ATL,ATL,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0034857,Josh Allen,QB,QB,2022,6,REG,2022_06_BUF_KC,BUF,KC,27,40,329,3,0,295,120,18,11.1602065792287,5.17005371420007,12,32,0,4,-4.50413556623971,0,0,0,0,0,0,0,,0,0,0,1.11525423728814,
00-0034860,Dante Pettis,WR,WR,2022,6,REG,2022_06_WAS_CHI,CHI,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,7,84,1,88,9,3,3.0195245310897,0.269230769230769,0.32,0.627846153846154,,0.954545454545455
00-0034928,Steven Sims,WR,WR,2022,6,REG,2022_06_TB_PIT,PIT,TB,0,0,0,0,0,0,0,0,,,1,-5,0,0,-1.47625910188071,0,0,0,0,0,0,0,,0,0,0,,
00-0034959,Andrew Beck,FB,RB,2022,6,REG,2022_06_DEN_LAC,DEN,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,7,0,1,6,0,0.452602180768736,0.04,0.00374531835205993,0.062621722846442,,7
00-0034960,Jakobi Meyers,WR,WR,2022,6,REG,2022_06_NE_CLE,NE,CLE,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,60,0,44,16,2,3.05170624423772,0.129032258064516,0.255813953488372,0.372618154538635,,1.36363636363636
00-0034970,Irv Smith,TE,TE,2022,6,REG,2022_06_MIN_MIA,MIN,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,7,1,-2,6,1,-2.12929575322778,0.142857142857143,-0.0119760479041916,0.20590248075278,,0
00-0034972,Alexander Mattison,RB,RB,2022,6,REG,2022_06_MIN_MIA,MIN,MIA,0,0,0,0,0,0,0,0,,,1,3,0,0,-0.377991439308971,0,0,0,0,0,0,0,,0,0,0,,
00-0035099,Khari Blasingame,FB,RB,2022,6,REG,2022_06_WAS_CHI,CHI,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035125,Alec Ingold,FB,RB,2022,6,REG,2022_06_MIN_MIA,MIA,MIN,0,0,0,0,0,0,0,0,,,1,2,0,1,0.469490014249459,2,2,10,0,5,5,0,0.135771808214486,0.0444444444444444,0.0121951219512195,0.0752032520325203,,2
00-0035140,Mecole Hardman,WR,WR,2022,6,REG,2022_06_BUF_KC,KC,BUF,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,42,1,20,18,3,4.4822536748834,0.114285714285714,0.0947867298578199,0.237779282329045,,2.1
00-0035208,Olamide Zaccheaus,WR,WR,2022,6,REG,2022_06_SF_ATL,ATL,SF,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,4,58,0,27,31,3,3.68173215538263,0.285714285714286,0.350649350649351,0.674025974025974,,2.14814814814815
00-0035216,Diontae Johnson,WR,WR,2022,6,REG,2022_06_TB_PIT,PIT,TB,0,0,0,0,0,0,0,0,,,2,8,0,0,-0.518328874837607,5,7,28,0,41,0,2,-0.767957968986593,0.259259259259259,0.219251336898396,0.542364824717766,,0.682926829268293
00-0035222,Zach Gentry,TE,TE,2022,6,REG,2022_06_TB_PIT,PIT,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,4,0,0,4,0,-0.706178073379102,0.037037037037037,0,0.0555555555555556,,0
00-0035228,Kyler Murray,QB,QB,2022,6,REG,2022_06_ARI_SEA,ARI,SEA,23,37,222,0,1,333,114,10,-11.6727762439842,0.560332172446781,10,100,0,4,2.94778447260615,0,0,0,0,0,0,0,,0,0,0,0.666666666666667,
00-0035243,Miles Sanders,RB,RB,2022,6,REG,2022_06_DAL_PHI,PHI,DAL,0,0,0,0,0,0,0,0,,,18,71,1,4,-0.982260805045254,1,1,1,0,-5,6,0,-0.550392433768138,0.0454545454545455,-0.037593984962406,0.041866028708134,,-0.2
00-0035249,Josh Oliver,TE,TE,2022,6,REG,2022_06_BAL_NYG,BAL,NYG,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,21,0,25,0,1,1.06142554926919,0.09375,0.0806451612903226,0.197076612903226,,0.84
00-0035250,Devin Singletary,RB,RB,2022,6,REG,2022_06_BUF_KC,BUF,KC,0,0,0,0,0,0,0,0,,,17,85,0,3,-1.6885689762421,4,5,22,0,1,21,2,-1.52533501043217,0.131578947368421,0.00338983050847458,0.199741302408564,,22
00-0035261,Tony Pollard,RB,RB,2022,6,REG,2022_06_DAL_PHI,DAL,PHI,0,0,0,0,0,0,0,0,,,11,44,0,2,-0.740848125948105,2,3,8,0,0,3,1,0.0463960792985745,0.0810810810810811,0,0.121621621621622,,0
00-0035298,Scott Miller,WR,WR,2022,6,REG,2022_06_TB_PIT,TB,PIT,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035304,Cullen Gillaspia,RB,RB,2022,6,REG,2022_06_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035308,Tommy Sweeney,TE,TE,2022,6,REG,2022_06_BUF_KC,BUF,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,7,0,-1,8,1,0.801076786592603,0.0263157894736842,-0.00338983050847458,0.0371008028545941,,0
00-0035329,Donald Parham,TE,TE,2022,6,REG,2022_06_DEN_LAC,LAC,DEN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,53,0,42,11,2,3.18042877322296,0.0545454545454545,0.124629080118694,0.169058537901268,,1.26190476190476
00-0035359,David Sills,WR,WR,2022,6,REG,2022_06_BAL_NYG,NYG,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,2,8,0,7,7,1,0.268746447283775,0.08,0.0391061452513967,0.147374301675978,,1.14285714285714
00-0035500,Greg Dortch,WR,WR,2022,6,REG,2022_06_ARI_SEA,ARI,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035535,Darius Slayton,WR,WR,2022,6,REG,2022_06_BAL_NYG,NYG,BAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,18,0,36,1,1,1.30385437433142,0.12,0.201117318435754,0.320782122905028,,0.5
00-0035593,Juwann Winfree,WR,WR,2022,6,REG,2022_06_NYJ_GB,GB,NYJ,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,1,0,0,1,0,0,-0.727238964987919,0.0227272727272727,0.0027027027027027,0.035982800982801,,0
00-0035628,D'Ernest Johnson,RB,RB,2022,6,REG,2022_06_NE_CLE,CLE,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,9,0,4,5,0,-0.0179368650424294,0.0476190476190476,0.00759013282732448,0.0767416644076986,,2.25
00-0035639,Parris Campbell,WR,WR,2022,6,REG,2022_06_JAX_IND,IND,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,11,57,1,74,28,4,4.25483872406259,0.196428571428571,0.247491638795987,0.467887004300048,,0.77027027027027
00-0035640,DK Metcalf,WR,WR,2022,6,REG,2022_06_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,7,34,0,82,4,2,-0.194218711885477,0.233333333333333,0.384976525821596,0.619483568075117,,0.414634146341463
00-0035644,Noah Fant,TE,TE,2022,6,REG,2022_06_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,7,45,0,24,28,1,1.15608168148901,0.233333333333333,0.112676056338028,0.42887323943662,,1.875
00-0035645,Gunner Olszewski,WR,WR,2022,6,REG,2022_06_TB_PIT,PIT,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035659,Terry McLaurin,WR,WR,2022,6,REG,2022_06_WAS_CHI,WAS,CHI,0,0,0,0,0,0,0,0,,,2,11,0,0,0.0918695814907551,3,4,41,0,21,40,3,2.66076714722018,0.181818181818182,0.153284671532847,0.380026542800265,,1.95238095238095
00-0035662,Marquise Brown,WR,WR,2022,6,REG,2022_06_ARI_SEA,ARI,SEA,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,9,68,0,151,20,3,2.16375254944433,0.25,0.453453453453454,0.692417417417417,,0.450331125827815
00-0035664,Darrell Henderson,RB,RB,2022,6,REG,2022_06_CAR_LA,LA,CAR,0,0,0,0,0,0,0,0,,,12,43,1,2,0.143767413159367,2,3,9,0,3,12,1,0.553316254430683,0.0967741935483871,0.0205479452054795,0.159544851966416,,3
00-0035676,A.J. Brown,WR,WR,2022,6,REG,2022_06_DAL_PHI,PHI,DAL,0,0,0,0,0,0,0,0,,,0,0,0,0,,5,8,67,1,36,56,3,5.22959386592265,0.363636363636364,0.270676691729323,0.734928229665072,,1.86111111111111
00-0035685,David Montgomery,RB,RB,2022,6,REG,2022_06_WAS_CHI,CHI,WAS,0,0,0,0,0,0,0,0,,,15,67,0,3,2.22151007893262,1,1,13,0,-3,16,1,1.0734913147171,0.0384615384615385,-0.0109090909090909,0.0500559440559441,,-4.33333333333333
00-0035689,Dawson Knox,TE,TE,2022,6,REG,2022_06_BUF_KC,BUF,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,37,1,35,2,2,4.83606918290025,0.0789473684210526,0.11864406779661,0.201471900089206,,1.05714285714286
00-0035703,Miles Boykin,WR,WR,2022,6,REG,2022_06_TB_PIT,PIT,TB,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0035710,Daniel Jones,QB,QB,2022,6,REG,2022_06_BAL_NYG,NYG,BAL,19,27,173,2,0,179,78,11,10.1902851235589,9.88076150417328,6,6,0,1,-5.76154326368123,0,0,0,0,0,0,0,,0,0,0,0.966480446927374,
00-0035719,Deebo Samuel Sr.,WR,WR,2022,6,REG,2022_06_SF_ATL,SF,ATL,0,0,0,0,0,0,0,0,,,2,11,0,0,0.36607103748247,7,10,79,0,86,62,3,-4.5007027607644,0.24390243902439,0.27831715210356,0.560675665009077,,0.918604651162791
00-0035806,JaMycal Hasty,RB,RB,2022,6,REG,2022_06_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,,,3,57,1,1,3.75047958979849,0,0,0,0,0,0,0,,0,0,0,,
00-0035831,James Robinson,RB,RB,2022,6,REG,2022_06_JAX_IND,JAX,IND,0,0,0,0,0,0,0,0,,,12,54,0,3,0.57969578661141,1,1,1,0,0,1,0,-0.876638433896005,0.0454545454545455,0,0.0681818181818182,,0
00-0035864,Kendall Hinton,WR,WR,2022,6,REG,2022_06_DEN_LAC,DEN,LAC,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,8,0,5,3,0,0.681564406258985,0.04,0.0187265917602996,0.0731086142322097,,1.6
00-0036032,Sean McKeon,TE,TE,2022,6,REG,2022_06_DAL_PHI,DAL,PHI,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,10,0,3,7,1,0.708229230949655,0.027027027027027,0.00952380952380953,0.0472072072072072,,3.33333333333333
00-0036040,Juwan Johnson,TE,TE,2022,6,REG,2022_06_CIN_NO,NO,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,4,6,41,0,33,4,3,4.18277186295018,0.193548387096774,0.113013698630137,0.369432169686257,,1.24242424242424
00-0036158,J.K. Dobbins,RB,RB,2022,6,REG,2022_06_BAL_NYG,BAL,NYG,0,0,0,0,0,0,0,0,,,7,15,0,0,-3.24596793809906,0,0,0,0,0,0,0,,0,0,0,,
00-0036187,Reggie Gilliam,RB,RB,2022,6,REG,2022_06_BUF_KC,BUF,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,3,18,0,2,16,1,0.26784876617603,0.0789473684210526,0.00677966101694915,0.123166815343443,,9
00-0036194,Devin Asiasi,TE,TE,2022,6,REG,2022_06_CIN_NO,CIN,NO,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,
00-0036196,Gabe Davis,WR,WR,2022,6,REG,2022_06_BUF_KC,BUF,KC,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,6,74,1,99,9,3,6.35876590874977,0.157894736842105,0.335593220338983,0.471757359500446,,0.747474747474748
00-0036219,Marquez Callaway,WR,WR,2022,6,REG,2022_06_CIN_NO,NO,CIN,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,7,36,0,90,14,3,1.31303680031353,0.225806451612903,0.308219178082192,0.554463102076889,,0.4
00-0036226,Jacob Eason,QB,QB,2022,6,REG,2022_06_CAR_LA,CAR,LA,3,5,59,0,1,20,50,2,-2.26128179964144,-5.31494617462158,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,2.95,
00-0036232,Harrison Bryant,TE,TE,2022,6,REG,2022_06_NE_CLE,CLE,NE,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,4,18,0,31,4,0,-1.54170846119802,0.0952380952380952,0.0588235294117647,0.184033613445378,,0.580645161290323
00-0036233,Donovan Peoples-Jones,WR,WR,2022,6,REG,2022_06_NE_CLE,CLE,NE,0,0,0,0,0,0,0,0,,,1,2,0,0,-0.384780023479834,4,5,74,0,79,10,3,7.78282979689539,0.119047619047619,0.149905123339658,0.283505014909189,,0.936708860759494
00-0036244,Colby Parkinson,TE,TE,2022,6,REG,2022_06_ARI_SEA,SEA,ARI,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,2,11,0,10,1,0,0.355109568394255,0.0666666666666667,0.0469483568075117,0.132863849765258,,1.1
00-0036252,Michael Pittman,WR,WR,2022,6,REG,2022_06_JAX_IND,IND,JAX,0,0,0,0,0,0,0,0,,,0,0,0,0,,13,16,134,0,72,64,8,7.40249932916788,0.285714285714286,0.240802675585284,0.597133301481128,,1.86111111111111
00-0036259,Jauan Jennings,WR,WR,2022,6,REG,2022_06_SF_ATL,SF,ATL,0,0,0,0,0,0,0,0,,,0,0,0,0,,2,3,18,0,11,17,0,-0.546372203389183,0.0731707317073171,0.0355987055016181,0.134675191412108,,1.63636363636364
00-0036261,Brandon Aiyuk,WR,WR,2022,6,REG,2022_06_SF_ATL,SF,ATL,0,0,0,0,0,0,0,0,,,0,0,0,0,,8,11,83,2,103,37,5,8.93428399751429,0.268292682926829,0.333333333333333,0.635772357723577,,0.805825242718447
00-0036264,Jordan Love,QB,QB,2022,6,REG,2022_06_NYJ_GB,GB,NYJ,2,4,8,0,0,16,4,0,-3.06638958578696,-27.8803676366806,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0.5,
00-0036265,AJ Dillon,RB,RB,2022,6,REG,2022_06_NYJ_GB,GB,NYJ,0,0,0,0,0,0,0,0,,,10,41,0,1,-2.01556734294313,4,6,11,0,-1,11,0,-3.94687340670498,0.136363636363636,-0.0027027027027027,0.202653562653563,,-11
00-0036271,Quez Watkins,WR,WR,2022,6,REG,2022_06_DAL_PHI,PHI,DAL,0,0,0,0,0,0,0,0,,,1,-3,0,0,-1.73047361186674,1,1,0,0,-3,3,0,-0.502120573539287,0.0454545454545455,-0.0225563909774436,0.0523923444976077,,0
00-0036290,Cole Kmet,TE,TE,2022,6,REG,2022_06_WAS_CHI,CHI,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,3,15,0,15,1,1,-4.7525625564158,0.115384615384615,0.0545454545454545,0.211258741258741,,1
00-0036309,Darnell Mooney,WR,WR,2022,6,REG,2022_06_WAS_CHI,CHI,WAS,0,0,0,0,0,0,0,0,,,0,0,0,0,,7,12,68,0,117,26,3,-4.9481263649941,0.461538461538462,0.425454545454546,0.990125874125874,,0.581196581196581
00-0036322,Justin Jefferson,WR,WR,2022,6,REG,2022_06_MIN_MIA,MIN,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,6,8,107,0,41,70,3,4.39850498226588,0.285714285714286,0.245508982035928,0.600427715996578,,2.60975609756098
00-0036326,Chase Claypool,WR,WR,2022,6,REG,2022_06_TB_PIT,PIT,TB,0,0,0,0,0,0,0,0,,,1,8,0,0,0.31294077867642,7,7,96,1,66,30,6,11.541091307532,0.259259259259259,0.352941176470588,0.635947712418301,,1.45454545454545
00-0036328,Antonio Gibson,RB,RB,2022,6,REG,2022_06_WAS_CHI,WAS,CHI,0,0,0,0,0,0,0,0,,,5,35,0,2,1.53446336940724,3,4,18,0,6,16,1,-0.125260903965682,0.181818181818182,0.0437956204379562,0.303384207033842,,3
00-0036331,Devin Duvernay,WR,WR,2022,6,REG,2022_06_BAL_NYG,BAL,NYG,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,5,14,0,55,16,1,-1.65318554255646,0.15625,0.17741935483871,0.358568548387097,,0.254545454545455
00-0036332,Josiah Deguara,TE,TE,2022,6,REG,2022_06_NYJ_GB,GB,NYJ,0,0,0,0,0,0,0,0,,,0,0,0,0,,1,1,9,0,4,5,0,0.870316472835839,0.0227272727272727,0.0108108108108108,0.0416584766584767,,2.25
00-0036345,K.J. Osborn,WR,WR,2022,6,REG,2022_06_MIN_MIA,MIN,MIA,0,0,0,0,0,0,0,0,,,0,0,0,0,,3,5,18,0,23,5,0,-1.62848582293373,0.178571428571429,0.137724550898204,0.364264328485885,,0.782608695652174
00-0036355,Justin Herbert,QB,QB,2022,6,REG,2022_06_DEN_LAC,LAC,DEN,37,57,238,0,1,337,148,10,-15.7271871315765,-5.27969479560852,2,9,0,0,-0.130391260609031,0,0,0,0,0,0,0,,0,0,0,0.706231454005935,
00-0036358,CeeDee Lamb,WR,WR,2022,6,REG,2022_06_DAL_PHI,DAL,PHI,0,0,0,0,0,0,0,0,,,2,9,0,0,-0.0207799177151173,5,10,68,0,65,43,3,-1.07952240674058,0.27027027027027,0.206349206349206,0.54984984984985,,1.04615384615385
00-0036360,Clyde Edwards-Helaire,RB,RB,2022,6,REG,2022_06_BUF_KC,KC,BUF,0,0,0,0,0,0,0,0,,,9,33,0,2,-1.712931148184,0,0,0,0,0,0,0,,0,0,0,,
00-0036383,Eno Benjamin,RB,RB,2022,6,REG,2022_06_ARI_SEA,ARI,SEA,0,0,0,0,0,0,0,0,,,15,37,0,1,-4.83825286629144,3,3,28,0,-8,36,2,2.78398316982202,0.0833333333333333,-0.024024024024024,0.108183183183183,,-3.5
